"Season","Period","URL","Datetime","Tweet Id","Text","Username","Replies","Retweets","Likes","Location","Followers","Friends","Source"
"season19/20","period2","https://twitter.com/VitesseInside/status/1221011430859735040","2020-01-25 10:06:25+00:00","1221011430859735040","Bazoer zet hoog in: ''De tweede plaats is rekenkundig haalbaar'' https://t.co/Iwv2NJ26Kz #vitesse https://t.co/ORmivzs7P1","VitesseInside","0","0","0","Arnhem, The Netherlands","3401","67","<a href=""http://www.vitesseinside.nl"" rel=""nofollow"">VitesseInside</a>"
"season19/20","period2","https://twitter.com/avanheertum/status/1221010353124978689","2020-01-25 10:02:08+00:00","1221010353124978689","Werk aan de winkel #psv https://t.co/QQpYpzRb8e","avanheertum","0","0","0","Schijndel, The Netherlands","518","1235","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
"season19/20","period2","https://twitter.com/SFeyenoordcity/status/1221010221436370944","2020-01-25 10:01:36+00:00","1221010221436370944","#bloklandOUT https://t.co/n7f8RftKJf #vvFOUT #Feyenoord #herFey #stopfeyenoordcity","SFeyenoordcity","0","4","6","Rotterdam, Nederland","370","30","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
"season19/20","period2","https://twitter.com/Bart1608/status/1221009630320570368","2020-01-25 09:59:15+00:00","1221009630320570368","#Matchday #herFEY #Feyenoord 💪🏼👍🏼🔴⚪️⚫️💪🏼👍🏼👊🏼 https://t.co/efkWfwZhUz","Bart1608","0","0","2","","1646","1701","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
"season19/20","period2","https://twitter.com/FCGFans71/status/1221009612473872384","2020-01-25 09:59:11+00:00","1221009612473872384","Buijs blikt terug: ''Man, dan voel je je heel klein hoor'' https://t.co/6sDMeUAfqi #FCGroningen https://t.co/rkLIPmcjHG","FCGFans71","0","0","0","Groningen","1472","135","<a href=""http://www.fcgfans.nl"" rel=""nofollow"">Twitter App Grunn</a>"
"season19/20","period2","https://twitter.com/douwemees/status/1221009145970810880","2020-01-25 09:57:20+00:00","1221009145970810880","Ik moet dit eigenlijk niet zeggen, maar de ideale nieuwe trainer voor #PSV is toch echt Wim Jonk. Ajax 019 speelde fantastisch onder hem en nu ook FC Volendam.","douwemees","1","0","0","","920","770","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
"season19/20","period2","https://twitter.com/ClementHalet/status/1221009145794527232","2020-01-25 09:57:20+00:00","1221009145794527232","Deal done ✅

Görkem Can @goerkemcan52  est transféré de la réserve de @s04 en @eredivisie au @fcgroningen 

Bonne chance à lui et encore félicitation 

https://t.co/43rnKS4gEK

#görkemcan #fcschalke04 #eredivisie #contract #fcgroningen #turkey #arena11sportsgroup https://t.co/LzhVudm6GL","ClementHalet","0","0","1","Rhénanie-Palatinat, Allemagne","16","48","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
"season19/20","period2","https://twitter.com/DeVAR46039542/status/1221008315808915461","2020-01-25 09:54:02+00:00","1221008315808915461","#JohanDerksen begint vervelend te worden. Nu ligt het weer niet aan  VanBommel. Hij vergeet dat VB zelf verantwoordelijk was voor het halen van twee waardeloze spelers uit Australie. Of Faber wanbeleid van De Jong en VB in twee wedstrijden kan veranderen  #PSV #Veronicainside","DeVAR46039542","0","0","1","","199","146","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
"season19/20","period2","https://twitter.com/JandeKnecht1970/status/1221007179374788608","2020-01-25 09:49:31+00:00","1221007179374788608","@twigthans @Dunkie08  bij mijn weten heet #Feyenoord 2 keer in 1 week tegen dezelfde tegenstander gespeeld ! 

@NACnl in 1999 en nu @FortunaSittard ,

Zijn er nog meer wedstrijden ?","JandeKnecht1970","4","0","0","Rotterdam, Nederland","3484","647","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
"season19/20","period2","https://twitter.com/UitZwolle/status/1221006926701649921","2020-01-25 09:48:31+00:00","1221006926701649921","Direct doen😂 #psv https://t.co/esq6Er8cHb","UitZwolle","0","0","1","Zwolle","545","608","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
"season19/20","period2","https://twitter.com/Plakplaat63/status/1221006817368649730","2020-01-25 09:48:05+00:00","1221006817368649730","Wanneer gaat het weer over voetbal.
En voetbal alleen..
Ipv het geouwehoer erom heen. 

#Feyenoord","Plakplaat63","8","0","31","History in beeld.","9453","1131","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
"season19/20","period2","https://twitter.com/FC_Emmen/status/1221006179394105346","2020-01-25 09:45:33+00:00","1221006179394105346","Keeperstrainer Patrick Sulmann viert vandaag zijn 45ste verjaardag!🎂

Van harte, Patrick!👐

#PatrickSulmann #FCEMMEN #HIERKOMIKWEG https://t.co/zt4TjXtXcV","FC_Emmen","6","2","26","Emmen","19336","509","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
"season19/20","period2","https://twitter.com/010bynight/status/1221006041707622400","2020-01-25 09:45:00+00:00","1221006041707622400","Een schitterende #feyenoord #foto op #canvas of #fotoprint aan de muur? Bestel vandaag nog via onze #webshop: https://t.co/hLnRL8iCv6 #print #fineart #visualart #afdruk #art #stopfeyenoordcity #dekuip #wallart #herfey #matchday https://t.co/4JlmLY6dUU","010bynight","0","0","2","Olympiaweg 4, Rotterdam","4952","2839","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"
"season19/20","period2","https://twitter.com/fcuacademie/status/1221005589884440577","2020-01-25 09:43:12+00:00","1221005589884440577","FC Utrecht O12 speelt tegen Ajax O12

https://t.co/MKa6YXucYy  
#fcutrecht #fcutrechtacademie #fcutrechtjeugd #jeugdvoetbal #talenten #utrecht #zoudenbalch @ Sportcomplex Zoudenbalch https://t.co/vX7Fi6cwe6","fcuacademie","0","0","0","sportcomplex Zoudenbalch","859","99","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
"season19/20","period2","https://twitter.com/LexLammers/status/1221005537602654208","2020-01-25 09:43:00+00:00","1221005537602654208","Riechedly Bazoer is het gezicht van de revolutie bij #Vitesse 

https://t.co/EZst4BDtxJ","LexLammers","0","1","4","","2222","423","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
"season19/20","period2","https://twitter.com/psv_fansnl/status/1221004889863675904","2020-01-25 09:40:25+00:00","1221004889863675904","''Dan kun je het huis bouwen met een fundament, PSV heeft alleen het dak'' https://t.co/0XhuolUh49 #PSV https://t.co/2EY6s5kH7o","psv_fansnl","0","0","0","","9946","1910","<a href=""http://www.psvfans.nl"" rel=""nofollow"">psvfans website</a>"
"season19/20","period2","https://twitter.com/WillemL1961/status/1221003909122154496","2020-01-25 09:36:31+00:00","1221003909122154496","@HenkHoijtink Gemakkelijk allemaal met de kennis van nu. In de voetbaljungle bestaat er geen manager/ directeur zonder crisistijden op zijn cv. #PSV komt hier wel weer uit na jaren van stabiel beleid van Ger(Brands). Rustig blijven en vooruitkijken.","WillemL1961","1","0","1","","68","533","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
"season19/20","period2","https://twitter.com/FCGFeed/status/1221003821029216256","2020-01-25 09:36:10+00:00","1221003821029216256","FC Groningen tegen Ajax: ""Je speelt tegen de beste club van Nederland"" #FCGroningen https://t.co/BIyxuQZX4E","FCGFeed","0","0","0","Groningen","144","284","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>"
"season19/20","period2","https://twitter.com/DiffuseDivus/status/1221003724073684992","2020-01-25 09:35:47+00:00","1221003724073684992","#Voetbal volgen is net zo grappig als oude kranten lezen.
#Feyenoord steggelt over het gebruik van data als hulpmiddel. 
#PolygoonJournaal

 “Eigenlijk is het te gek voor woorden dat we nu niet exact weten hoe spelers er conditioneel voor staan,” 
https://t.co/UKHct75cV5","DiffuseDivus","0","0","0","Den Haag, Nederland","616","2781","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
"season19/20","period2","https://twitter.com/MijnVitesse/status/1221003693610487808","2020-01-25 09:35:40+00:00","1221003693610487808","Het inleveren van je idee kan via een e-mail naar marketing@vitesse.nl óf kom bij de thuiswedstrijd vs FC Emmen (26/01), sc Heerenveen (16/02) of PSV (23/02) langs in de bouwkeet bij de ingang van GelreDome. 

Geen idee voor een ontwerp? @HORNBACH_NL helpt je graag! 
 
#Vitesse","MijnVitesse","0","0","1","Arnhem","69565","293","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
"season19/20","period2","https://twitter.com/TMat_news/status/1221003536848314369","2020-01-25 09:35:02+00:00","1221003536848314369","Kommt von Schalkes zweiter Mannschaft: FC Groningen verpflichtet Can  https://t.co/qoBv0fIPHG #transfermarkt #can #fcgroningen #fcschalke04ii","TMat_news","0","1","1","","6715","143","<a href=""http://www.transfermarkt.de/"" rel=""nofollow"">TM Poster</a>"
"season19/20","period2","https://twitter.com/TMde_news/status/1221003534310744064","2020-01-25 09:35:02+00:00","1221003534310744064","Kommt von Schalkes zweiter Mannschaft: FC Groningen verpflichtet Can  https://t.co/81lCJhTxmh #transfermarkt #can #fcgroningen #fcschalke04ii","TMde_news","0","1","2","Hamburg","55464","447","<a href=""http://www.transfermarkt.de/"" rel=""nofollow"">TM Poster</a>"
"season19/20","period2","https://twitter.com/Dubbelmono/status/1221002854569254912","2020-01-25 09:32:20+00:00","1221002854569254912","Een leesclub. Van profvoetballers. In Almelo. Het meest magisch-realistische krantenstuk dat ik ooit las. #heracles #matsknoester #tubantia https://t.co/fcBzOnbIIY","Dubbelmono","0","1","2","","980","1930","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
"season19/20","period2","https://twitter.com/fcuacademie/status/1221002272043343874","2020-01-25 09:30:01+00:00","1221002272043343874","FC Utrecht O10 speelt tegen FC den Bosch O10

https://t.co/MKa6YXcC70  
#fcutrecht #fcutrechtacademie #fcutrechtjeugd #jeugdvoetbal #talenten #utrecht #zoudenbalch @ Sportcomplex Zoudenbalch https://t.co/7zkpYb6wJn","fcuacademie","0","0","1","sportcomplex Zoudenbalch","859","99","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
"season19/20","period2","https://twitter.com/DigiSpecialist/status/1221002208537391105","2020-01-25 09:29:46+00:00","1221002208537391105","Dit soort analyses maken het moeilijk Faber serieus te nemen. We zien al tijden spelers die op verkeerde posities staan, die dingen moeten doen waar ze niet goed in zijn, of helemaal niet in het 1e van #PSV horen te spelen. Faber is in deze functie niet bepaald een aanwinst. https://t.co/qIr1W1R9Qg","DigiSpecialist","1","0","1","Worldwide","1079","1491","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
"season19/20","period2","https://twitter.com/LuizdulaPelz/status/1221001821256331266","2020-01-25 09:28:13+00:00","1221001821256331266","Mij lijkt de ware oorzaak van dit verval van PSV nog steeds niet opgehelderd. Wat is er zo rond Utrecht uit daadwerkelijk gebeurd? Misschien dat @RikElfrink meer weet? #psv","LuizdulaPelz","1","0","0","Rotterdam e.o.","2984","1344","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
"season19/20","period2","https://twitter.com/fcuacademie/status/1221001792798052352","2020-01-25 09:28:07+00:00","1221001792798052352","FC Utrecht O9 speelt tegen Sparta Rotterdam O19

https://t.co/MKa6YXcC70  
#fcutrecht #fcutrechtacademie #fcutrechtjeugd #jeugdvoetbal #talenten #utrecht #zoudenbalch @ Sportcomplex Zoudenbalch https://t.co/C6I2ClojrC","fcuacademie","0","0","1","sportcomplex Zoudenbalch","859","99","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
"season19/20","period2","https://twitter.com/twentefans/status/1221001674485051393","2020-01-25 09:27:38+00:00","1221001674485051393","Hedy Wijma over 'haar' Wensbox: ''Ze genieten elke wedstrijd weer'' https://t.co/2blDTTI53X #FCTwente https://t.co/0anfh8DGvr","twentefans","0","0","0","","38137","332","<a href=""http://www.twentefans.nl/"" rel=""nofollow"">Twentefans.nl</a>"
"season19/20","period2","https://twitter.com/VitesseInside/status/1221000534074843136","2020-01-25 09:23:07+00:00","1221000534074843136","Kritiek op bierprijzen GelreDome: ''Mensen voelen zich voor dom gehouden'' https://t.co/7HcscgwRlQ #vitesse https://t.co/PACz1XfNSn","VitesseInside","0","0","1","Arnhem, The Netherlands","3401","67","<a href=""http://www.vitesseinside.nl"" rel=""nofollow"">VitesseInside</a>"
"season19/20","period2","https://twitter.com/MijnVitesse/status/1221000499685666816","2020-01-25 09:22:58+00:00","1221000499685666816","🛠 Een uniek uitzicht verdienen bij Vitesse vs @fctwente op 7 maart?

🧱 Lever dan jouw idee in en ontwerp in samenwerking met onze bouwpartner @HORNBACH_NL jouw unieke zitplaats!

ℹ️ Meer info? 👉🏻 https://t.co/LZAKNUrRrc 

#Vitesse https://t.co/rxiMc0nl2x","MijnVitesse","3","1","6","Arnhem","69565","293","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
"season19/20","period2","https://twitter.com/Soccernews_nl/status/1220999762092134402","2020-01-25 09:20:03+00:00","1220999762092134402","FC Groningen tegen Ajax: ""Je speelt tegen de beste club van Nederland"" #fcgroningen #ajax https://t.co/yxcS4zLttn https://t.co/pwkuQfa5Aa","Soccernews_nl","0","1","0","Nederland","18762","8050","<a href=""http://www.soccernews.nl"" rel=""nofollow"">SoccernewsNL</a>"
"season19/20","period2","https://twitter.com/KickOff/status/1220998503624855553","2020-01-25 09:15:02+00:00","1220998503624855553","⚽️⚽️ | Both teams have scored in each of Heerenveen's last 10 league games, and their clash with AZ Alkmaar being the 11th looks like a great shout

Back it @ 1.58 right here: https://t.co/9vhUaMxQHD

#BettingTips | #Tips | #Eredivisie | #SCHeerenveen | #AZ https://t.co/H7Cn5hcB1K","KickOff","0","1","1","","25878","5376","<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>"
"season19/20","period2","https://twitter.com/voetbalflitsen/status/1220998352176926720","2020-01-25 09:14:26+00:00","1220998352176926720","Ryan Koolwijk, die in Slowakije voor AS Trenčín speelt, lijkt niet heel erg onder de indruk van Róbert Boženík, die waarschijnlijk die nieuwe spits wordt van #Feyenoord. 👀👇","voetbalflitsen","0","5","2","","103669","328","<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter for Advertisers (legacy)</a>"
"season19/20","period2","https://twitter.com/deollegrieze/status/1220997830203936769","2020-01-25 09:12:22+00:00","1220997830203936769","Nog nais van de FC? Tuurlijk: ""FC Groningen haalt jonge verdediger op bij Schalke 04"" #fcgroningen /voetbalnieuws/362595/fc-groningen-haalt-jonge-verdediger-op-bij-schalke-04/","deollegrieze","0","1","0","Groningen, The Netherlands","323","9","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>"
"season19/20","period2","https://twitter.com/hoofdsponsorsch/status/1220996366832480256","2020-01-25 09:06:33+00:00","1220996366832480256","Nada. #scHeerenveen","hoofdsponsorsch","0","0","1","Abe Lenstra Stadion","48","1","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
"season19/20","period2","https://twitter.com/Soccernews_nl/status/1220995983649267713","2020-01-25 09:05:02+00:00","1220995983649267713","Faber bikkelhard: ""Het is graag of niet"" #psv #faber https://t.co/d9G69PjmEf https://t.co/EFsQFR6OFo","Soccernews_nl","0","0","0","Nederland","18762","8050","<a href=""http://www.soccernews.nl"" rel=""nofollow"">SoccernewsNL</a>"
"season19/20","period2","https://twitter.com/C1nd1e/status/1220995670783528961","2020-01-25 09:03:47+00:00","1220995670783528961","anarchie aan de macht in de slangenkuip: over welke onderwerpen staan de bekvechtende partijen bij #feyenoord nou lijnrecht tegenover elkaar? https://t.co/hWHKgVeENu #voetbal #soccer #rotterdam #sport https://t.co/rR6lGzTwTO","C1nd1e","0","0","0","","1953","977","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"
"season19/20","period2","https://twitter.com/infofrance3/status/1220995220659007490","2020-01-25 09:02:00+00:00","1220995220659007490","9⃣0⃣ ou 8⃣0⃣ ?
Pour le département de la #Manche impossible de revenir aux 90km/h comme il l'espérait !

Les explications de @LianeCourte et @martin_lavielle
#Vitesse #RoutesDépartementales #SécuritéRoutière https://t.co/TbBr2G41dG","infofrance3","0","0","1","","4611","699","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>"
"season19/20","period2","https://twitter.com/feyenoordpings/status/1220994874389995520","2020-01-25 09:00:37+00:00","1220994874389995520","''Dick steekt geen klauw uit naar jeugdige talenten om die beter te maken'' https://t.co/sZkZzuPjS4 #Feyenoord https://t.co/EM71438gFc","feyenoordpings","0","0","0","Rotterdam","29122","1130","<a href=""http://www.feyenoordpings.nl"" rel=""nofollow"">Feyenoordpings.NL</a>"
